id,category,product_url,name,ingredients
1,BB_Cream,https://www.ewg.org/skindeep/products/1086109-Shaklee_Youth_Activating_BB_Cream_Shade_4_SPF_30/,"Shaklee Youth Activating BB Cream, Shade 4, SPF 30","Active Ingredients: Zinc Oxide 6.30%, Titanium Dioxide (sunscreen grade) 2.36% ; Inactive Ingredients: Water, Argania Spinosa (Argan) Kernel Oil, Tocopheryl Acetate (Vitamin E), Caprylic/Capric Triglyceride (Fractionated Coconut Oil), Silica, Orbignya Oleifera (Moringa Tree) Seed Oil, Vitis Rotundifolia (Muscadine Grape) Fruit Extract, Enteromorpha Compressa (Green Algae) Extract, Phenyl Trimethicone, Propanediol, Dimethicone, Butyloctyl Salicylate, Glycerin, Polyhydroxystearic Acid, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Polyglyceryl-2 Oleate, Trisiloxane, Magnesium Sulfate, Alteromonas Ferment Extract, Panthenol (Vitamin B5), Vitis Vinifera (Grape) Seed Extract, Magnesium Ascorbyl Phosphate (Vitamin C), Bisabolol, Caesalpinia Spinosa (Tara Tree) Gum, Phenoxyethanol, Butylene Glycol, Polyglyceryl-2 Stearate, Isostearic Acid, Sucrose Dilaurate, Lecithin, Polyglyceryl-3 Polyricinoleate, Disteardimonium Hectorite, Triethoxycaprylylsilane, Cetearyl Dimethicone Crosspolymer, Alumina, Sodium Cocoyl Glutamate, Stearic Acid, Ethylhexylglycerin, Trisodium Ethylenedi - amine Disuccinate, Dimethicone/Vinyl Dimethicone Crosspolymer, Superoxide Dismutase, 1,2-Hexanediol, Beta-Glucan, Caprylyl Glycol, Pisum Sativum (Pea) Extract, Titanium Dioxide (C.I. 77891), Iron Oxides (C.I. 77491, 77492, 77499)"
2,BB_Cream,https://www.ewg.org/skindeep/products/1086110-Shaklee_Youth_Activating_BB_Cream_Shade_3_SPF_30/,"Shaklee Youth Activating BB Cream, Shade 3, SPF 30","ACTIVE INGREDIENTS: Zinc Oxide 6.30%, Titanium Dioxide (sunscreen) 2.36%; INACTIVE INGREDIENTS: Water, Argania Spinosa (Argan) Kernel Oil, Tocopheryl Acetate (Vitamin E), Caprylic/Capric Triglyceride (Fractionated Coconut Oil), Silica, Orbignya Oleifera (Moringa Tree) Seed Oil, Vitis Rotundifolia (Muscadine Grape) Fruit Extract, Enteromorpha Compressa (Green Algae) Extract, Phenyl Trimethicone, Propanediol, Dimethicone, Butyloctyl Salicylate, Glycerin, Polyhydroxystearic Acid, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Polyglyceryl-2 Oleate, Trisiloxane, Magnesium Sulfate, Alteromonas Ferment Extract, Panthenol (Vitamin B5), Vitis Vinifera (Grape) Seed Extract, Magnesium Ascorbyl Phosphate (Vitamin C), Bisabolol, Caesalpinia Spinosa (Tara Tree) Gum, Phenoxyethanol, Butylene Glycol, Polyglyceryl-2 Stearate, Isostearic Acid, Sucrose Dilaurate, Lecithin, Polyglyceryl-3 Polyricinoleate, Disteardimonium Hectorite, Triethoxycaprylylsilane, Cetearyl Dimethicone Crosspolymer, Alumina, Sodium Cocoyl Glutamate, Stearic Acid, Ethylhexylglycerin, Trisodium Ethylenedi - amine Disuccinate, Dimethicone/Vinyl Dimethicone Crosspolymer, Superoxide Dismutase, 1,2-Hexanediol, Beta-Glucan, Caprylyl Glycol, Pisum Sativum (Pea) Extract, May Contain Titanium Dioxide (C.I. 77891), Iron Oxides (C.I. 77491, 77492, 77499)"
3,BB_Cream,https://www.ewg.org/skindeep/products/792861-Rejuva_Minerals_Tinted_Moisturizer_BB_Cream_FairLight/,"Rejuva Minerals Tinted Moisturizer BB Cream, Fair-Light","Water (Aqua), Caprylic/Capric Triglyceride, Coconut Oil, Sunflower Oil, Sorbitan Stearate, Polyglyceryl-10 Laurate, Glycerin*, Jojoba Seed Oil, Castor Seed Oil, Magnesium Sulfate, Aloe Barbadensis Leaf Juice, Gluconolactone, Sodium Benzoate, Jojoba Esters, Xanthan Gum, Sunflower Seed Oil*, Glycerin, Jojoba Seed Oil*, Virgin Coconut Oil*, Palmitoyl Tetrapeptide-7, Palmitoyl Hexapeptide-12, Polyhydroxystearic Acid, Sodium Hyaluronate. *Certified Organic. May Contain: Zinc Oxide, Iron Oxides."
4,BB_Cream,https://www.ewg.org/skindeep/products/699760-Lowens_Natural_Skin_Care_In_Your_Face_Vegan_BB_Cream/,Lowen's Natural Skin Care In Your Face Vegan BB Cream,"Aqua, Camelina Sativa Seed Oil, Cetyl Alcohol, Zinc Oxide, Glycerin, Cocos Nucifera (Coconut) Oil, Theobroma Cacao (Cocoa) Seed Butter, Lecithin, Polysorbate 80, D-Panthenol, Ascorbyl Palmitate, Thioctic Acid, Tocopherol, Niacinamide, Rosmarinus Officinalis (Rosemary) Leaf Oil, Phenoxyethanol, Ethylhexylglycerin, Sodium Hyaluronic Acid"
5,BB_Cream,https://www.ewg.org/skindeep/products/788034-Lowens_Natural_Skin_Care_In_Yo_Face_Natural_BB_Cream/,Lowen's Natural Skin Care In Yo Face! Natural BB Cream,"Aqua, Cetyl Alcohol, Cocos Nucifera (Coconut) Oil, Zinc Oxide (nano), Glycerin, Canola Oil, Camelina Sativa Seed Oil, Polysorbate 80, Lecithin, Theobroma Cacao (Cocoa) Butter, Panthenol, Niacinamide, Thiotic Acid, Tocopherol, Phenoxyethanol,  Xanthan Gum, Ascorbyl Palmitate, Rosemary Officinalis Leaf Oil, Ethylhexylglycerin, Hyaluronic Acid."
6,BB_Cream,https://www.ewg.org/skindeep/products/1086111-Shaklee_Youth_Activating_BB_Cream_Shade_2_SPF_30_/,"Shaklee Youth Activating BB Cream, Shade 2, SPF 30","ACTIVE INGREDIENTS: Zinc Oxide 6.30%, Titanium Dioxide (sunscreen) 2.36%; INACTIVE INGREDIENTS: Water, Argania Spinosa (Argan) Kernel Oil, Tocopheryl Acetate (Vitamin E), Caprylic/Capric Triglyceride (Fractionated Coconut Oil), Silica, Orbignya Oleifera (Moringa Tree) Seed Oil, Vitis Rotundifolia (Muscadine Grape) Fruit Extract, Enteromorpha Compressa (Green Algae) Extract, Phenyl Trimethicone, Propanediol, Dimethicone, Butyloctyl Salicylate, Glycerin, Polyhydroxystearic Acid, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Polyglyceryl-2 Oleate, Trisiloxane, Magnesium Sulfate, Alteromonas Ferment Extract, Panthenol (Vitamin B5), Vitis Vinifera (Grape) Seed Extract, Magnesium Ascorbyl Phosphate (Vitamin C), Bisabolol, Caesalpinia Spinosa (Tara Tree) Gum, Phenoxyethanol, Butylene Glycol, Polyglyceryl-2 Stearate, Isostearic Acid, Sucrose Dilaurate, Lecithin, Polyglyceryl-3 Polyricinoleate, Disteardimonium Hectorite, Triethoxycaprylylsilane, Cetearyl Dimethicone Crosspolymer, Alumina, Sodium Cocoyl Glutamate, Stearic Acid, Ethylhexylglycerin, Trisodium Ethylenedi - amine Disuccinate, Dimethicone/Vinyl Dimethicone Crosspolymer, Superoxide Dismutase, 1,2-Hexanediol, Beta-Glucan, Caprylyl Glycol, Pisum Sativum (Pea) Extract, Titanium Dioxide (C.I. 77891), Iron Oxides (C.I. 77491, 77492, 77499)"
7,BB_Cream,https://www.ewg.org/skindeep/products/1086108-Shaklee_Youth_Activating_BB_Cream_Shade_1_SPF_30/,"Shaklee Youth Activating BB Cream, Shade 1, SPF 30","ACTIVE INGREDIENTS: Zinc Oxide 6.30%, Titanium Dioxide (sunscreen) 2.36%; INACTIVE INGREDIENTS: Water, Argania Spinosa (Argan) Kernel Oil, Tocopheryl Acetate (Vitamin E), Caprylic/Capric Triglyceride (Fractionated Coconut Oil), Silica, Orbignya Oleifera (Moringa Tree) Seed Oil, Vitis Rotundifolia (Muscadine Grape) Fruit Extract, Enteromorpha Compressa (Green Algae) Extract, Phenyl Trimethicone, Propanediol, Dimethicone, Butyloctyl Salicylate, Glycerin, Polyhydroxystearic Acid, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Polyglyceryl-2 Oleate, Trisiloxane, Magnesium Sulfate, Alteromonas Ferment Extract, Panthenol (Vitamin B5), Vitis Vinifera (Grape) Seed Extract, Magnesium Ascorbyl Phosphate (Vitamin C), Bisabolol, Caesalpinia Spinosa (Tara Tree) Gum, Phenoxyethanol, Butylene Glycol, Polyglyceryl-2 Stearate, Isostearic Acid, Sucrose Dilaurate, Lecithin, Polyglyceryl-3 Polyricinoleate, Disteardimonium Hectorite, Triethoxycaprylylsilane, Cetearyl Dimethicone Crosspolymer, Alumina, Sodium Cocoyl Glutamate, Stearic Acid, Ethylhexylglycerin, Trisodium Ethylenediamine Disuccinate, Dimethicone/Vinyl Dimethicone Crosspolymer, Superoxide Dismutase, 1,2-Hexanediol, Beta-Glucan, Caprylyl Glycol, Pisum Sativum (Pea) Extract, Titanium Dioxide (C.I. 77891), Iron Oxides (C.I. 77491, 77492, 77499)"
8,BB_Cream,https://www.ewg.org/skindeep/products/792860-Rejuva_Minerals_Tinted_Moisturizer_BB_Cream_MediumTan/,"Rejuva Minerals Tinted Moisturizer BB Cream, Medium-Tan","Water (Aqua), Caprylic/Capric Triglyceride, Coconut Oil, Sunflower Oil, Sorbitan Stearate, Polyglyceryl-10 Laurate, Glycerin*, Jojoba Seed Oil, Castor Seed Oil, Magnesium Sulfate, Aloe Barbadensis Leaf Juice, Gluconolactone, Sodium Benzoate, Jojoba Esters, Xanthan Gum, Sunflower Seed Oil*, Glycerin, Jojoba Seed Oil*, Virgin Coconut Oil*, Palmitoyl Tetrapeptide-7, Palmitoyl Hexapeptide-12, Polyhydroxystearic Acid, Sodium Hyaluronate. *Certified Organic. May Contain: Zinc Oxide, Iron Oxides."
9,BB_Cream,https://www.ewg.org/skindeep/products/978187-DERMA_E_Tinted_Moisturizing_Bb_Cream_SPF_30/,"Derma E Tinted Moisturizing Bb Cream, SPF 30+","Active Ingredients: ZINC OXIDE 20.0%; Inactive Ingredients: BUTYROSPERMUM PARKII (SHEA BUTTER) FRUIT REFINED, CAPRYLOYL GLYCERIN/SEBACIC ACID COPOLYMER, CELLULOSE GUM, CETYL ALCOHOL, CETEARYL OLIVATE, COCOGLYCERIDES, DIETHYLHEXYL SUCCINATE, DIHEPTYL SUCCINATE, ETHYLHEXYLGLYCERIN, GLYCERIN, GLYCERYL STEARATE CITRATE, IRON OXIDES, JOJOBA ESTERS, LECITHIN, MICROCRYSTALLINE CELLULOSE, POLYHYDROXYSTEARIC ACID, POTASSIUM CETYL PHOSPHATE, PHENOXYETHANOL, PULLULAN, PURIFIED WATER, SCLEROTIUM GUM, SILICA, SODIUM HYALURONATE, SODIUM PHYTATE, SORBITAN OLIVATE, SQUALANE, STEAROYL GLUTAMIC ACID, TETRAHEXYLDECYL ASCORBATE, TOCOPHERYL ACETATE, VACCINIUM MYRTILLUS (BILBERRY) EXTRACT, XANTHAN GUM."
10,BB_Cream,https://www.ewg.org/skindeep/products/1005265-Maybelline_New_York_Perfector_4_in_1_Glow_Makeup_04_Deep/,"Maybelline New York Perfector 4 in 1 Glow Makeup, 04 Deep","Aqua/Water/Eau, Isohexadecane, Dimethicone, Glycerin, Isododecane, Diisopropyl Adipate, Peg-9 Polydimethylsiloxyethyl Dimethicone, Propylene Glycol, Dimethicone Crosspolymer, Disteardimonium Hectorite, Peg-10 Dimethicone, Cetyl Peg/Ppg-10/1 Dimethicone, Phenoxyethanol, Kaolin, Sodium Chloride, Polyglyceryl-4 Isostearate, Caprylyl Glycol, Synthetic Fluorphlogopite, Butyrospermum Parkii Butter/Shea Butter, Ethylhexylglycerin, Ethylhexyl Palmitate, Disodium Stearoyl Glutamate, Aluminum Hydroxide, Silica Dimethyl Silylate, Butylene Glycol, Sodium Hyaluronate, Tocopherol, Hexylene Glycol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Citric Acid. May Contain/Peut Contenir (+/-): Mica, CI 77891/Titanium Dioxide, CI 77491, CI 77492, CI 77499/Iron Oxides. Fil D252754/1."
